"","Limit_Outdoor_Active","Limit_Exercise_Home","Limit_Exercise_Gym","Limit_People","Limit_Groups","Limit_Travel","Health_General","COVID_Worry","COVID_Too_Much_Time","COVID_Lot_Time","COVID_Afraid","COVID_Irritable","COVID_Guilty","COVID_Sad","COVID_Preoccupied","COVID_Stressed","Hrs_Screen","Hrs_Outdoor","Hrs_Exercise","Educ_Mom","Educ_Dad","Educ_Self","Income_Relative","Class_Self","Class_Mom","Class_Dad","Park_Use","Infected_Any","Female","BMI","Educ_College_Grad","ResponseId","Age","Source","GIS_ZIP","Ethnoracial_Group","COVID_F2_LostTime","COVID_F1_BadMoods","Type","Classification","Classification_High","Ethnoracial_Group_f","NHWhite_f","Ethnoracial_Group_White1_Asian2","Age_3Groups","Age_18to25","Source_NCSU","Class_Self_group","Class_Mom_group","Class_Dad_group","Income_Relative_group","Educ_Mom_group","Educ_Dad_group","Health_General_group","BMI_group","Hrs_Outdoor_group","Hrs_Screen_group","Hrs_Exercise_group"
"1395",2,1,5,5,5,4,4,4,4,6,61.41,87.61,4.93,79.15,52.25,53.1,6,1.2,1,5,5,3,4,4,3,3,3,0,1,21.5225205960616,0,"R_2uK86vXOnkwYm4b","18 to 24","NCState",23322,NA,0.31616553136025,0.320684849944417,"3","High",1,NA,NA,NA,"18 to 24","1","1",3,2,2,3,2,2,2,2,2,1,3
"1396",5,1,5,2,5,5,5,3,2,2,9.38,5.54,0,38.55,30.08,10.32,9,0,1.5,2,2,4,2,2,1,1,1,1,0,22.7481882874877,0,"R_27VhrdQlRZvcswt","18 to 24","NCState",12540,"Hisp",-1.03498038052227,-1.43792239049159,"2","Low",0,"Hisp","0","0","18 to 24","1","1",1,1,1,1,1,1,2,2,1,2,3
"1397",3,2,5,4,5,5,2,3,4,4,19.15,49.72,0,70,80.56,74.51,5.9,1,0.1,7,7,3,4,4,1,4,1,0,0,20.8305479759748,0,"R_pAShHpFAgWvyDKh","18 to 24","NCState",27587,"Hisp",-0.265797010273415,0.0485816545526487,"1","Med",0,"Hisp","0","0","18 to 24","1","1",3,1,3,3,2,5,1,2,2,1,1
"1398",2,1,5,5,5,5,4,3,2,1,40,60.99,29.44,60.85,45.21,39.86,7,0.7,0.7,1,1,4,2,1,1,1,4,0,1,24.0306789207328,0,"R_2pPKcLrI3Fw4BuF","18 to 24","NCState",27830,"Hisp",-1.22580493940308,-0.315154947036844,"1","Med",0,"Hisp","0","0","18 to 24","1","1",1,1,1,1,1,1,2,2,1,1,2
"1399",2,3,5,4,5,5,2,4,4,4,29.86,29.44,19.58,70.7,50,80.7,6,1,0.1,6,7,3,4,4,4,4,2,0,1,18.2457354534086,0,"R_3MxvYFiRxsWuc3a","18 to 24","NCState",27235,"NHWhite",-0.0654835864013682,-0.194688214342195,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,5,1,2,2,1,1
"1400",5,1,1,5,5,5,5,7,5,6,100,100,0,100,19.86,100,11,0.5,0.4,5,4,4,3,3,3,3,1,0,0,18.399877571105,0,"R_DJgda7uctJjg1FL","18 to 24","NCState",27560,"NHAsian",1.11087292922001,0.95934393930968,"3","High",1,"NHAsian","0","2","18 to 24","1","1",2,2,2,2,2,1,2,2,1,2,1
"1401",2,1,5,5,5,5,3,5,6,7,43.52,42.25,26.76,62.68,80.99,94.37,7,1,1,6,5,3,4,4,5,5,2,1,1,24.5894038680481,0,"R_3JeJGUbJXEXema4","18 to 24","NCState",27949,"NHWhite",1.09483776660034,0.274082382748171,"3","High",1,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,2,2,2,2,1,3
"1402",1,2,5,2,3,4,2,3,3,3,25.48,61.29,0,31.29,48.5578873283496,56.77,4.5,2.5,0.5,3,3,4,3,3,3,4,3,0,1,23.0282113373499,0,"R_1EjmoU3feSKdZAl","18 to 24","NCState",27265,"NHWhite",-0.650388695397843,-0.485543988173997,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",2,2,3,2,1,1,1,2,3,1,1
"1403",2,3,5,4,5,4,3,7,7,7,27.62,71.81,39.33,87.62,89.2,94.32,10,2,1,7,7,3,5,4,5,5,1,0,0,24.7996122094537,0,"R_2YlCDjHeioKsYrR","18 to 24","NCState",28704,"NHAsian",1.68923174058806,0.61406780644006,"3","High",1,"NHAsian","0","2","18 to 24","1","1",3,3,3,3,2,5,2,2,3,2,3
"1404",2,2,5,3,5,4,4,5,5,5,88.94,34.5,1.31,85.87,63.53,85.43,6,2.4,1,1,2,4,1,1,1,2,4,0,1,23.9139117734018,0,"R_2CoXN38FXsBF1Ba","18 to 24","NCState",27606,"NHWhite",0.519421522595107,0.525437656196598,"3","High",1,"NHWhite","1","1","18 to 24","1","1",1,1,1,1,1,1,2,2,3,1,3
"1405",3,1,5,3,5,5,5,3,5,4,69.35,63.87,0,82.58,36.45,85.16,3.5,1,1.1,3,6,3,4,4,3,4,2,1,1,22.8625457250914,0,"R_1jwdO9WCL5hJwPx","18 to 24","NCState",37076,"NHWhite",-0.0720298840297964,0.360203708724788,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",3,2,3,3,1,5,2,2,2,1,3
"1406",3,2,5,3,5,5,3,5,3,7,57.18,25.77,59.01,60.56,36.9,61.13,7,1.4,0.5,6,6,3,5,4,4,4,4,0,1,26.4699993128177,0,"R_1pomtcLZjJyzFAi","18 to 24","NCState",27518,"NHWhite",0.513536387869487,-0.34260394473506,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,5,2,3,2,1,1
"1407",5,4,5,5,5,4,5,2,2,6,27.15,0,0,9.04,0,8.1,3.7,5,2,5,5,4,4,2,2,2,1,0,0,26.544442068476,0,"R_2v0tr8OBAWiGX9S","18 to 24","NCState",27526,"NHWhite",-0.471995568871083,-1.80909628787341,"2","Low",0,"NHWhite","1","1","18 to 24","1","1",1,1,1,3,2,2,2,3,3,1,3
"1408",2,1,5,5,5,5,3,5,7,6,9.01,65.35,0,0,91.27,49.3,10,2,2,5,6,5,4,3,4,3,5,0,0,26.4993277457295,1,"R_0eR5RqrfBnKEQSd","25 to 32","NCState",27603,"NHWhite",1.09778033396315,-0.545313195191415,"3","High",1,"NHWhite","1","1","25 to 32","0","1",2,3,2,3,2,5,2,3,3,2,3
"1409",3,1,5,5,5,4,2,6,6,7,100,100,52.63,100,82.82,100,6.8,0,0,5,4,3,3,2,2,4,1,1,1,31.7548257166827,0,"R_3RlJKvTjfZEVFsg","25 to 32","NCState",27606,"NHWhite",1.29515119047239,1.43301461496922,"3","High",1,"NHWhite","1","1","25 to 32","0","1",1,1,3,2,2,1,1,4,1,1,1
"1410",2,2,2,1,1,1,4,1,3,2,2.11,60.14,0,0,3.52,0,3.9,0.9,0.902485619630243,5,3,5,4,3,3,3,2,0,0,23.4745087958263,1,"R_2aCRXXrZFly0r8D","18 to 24","NCState",NA,"NHWhite",-1.24184010202275,-1.66749936938436,"2","Low",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,3,2,1,2,2,1,1,2
"1411",3,3,5,4,5,5,4,3,3,4,71.83,60.14,75.35,79.86,70.7,76.06,7,0.7,0.2,5,4,3,4,3,3,3,2,0,1,20.5482501164045,0,"R_2AWr2PFDsD02Nf7","18 to 24","NCState",27330,"NHWhite",-0.459564136517034,0.520282388983673,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,3,2,1,2,2,1,1,1
"1412",3,1,5,5,5,5,4,5,5,6,85.16,48.06,10.32,77.1,79.68,79.35,8.6,3.4,3.4,6,7,3,4,4,4,4,1,0,1,20.1190402380805,0,"R_2VdRFsSXLqv86Sp","18 to 24","NCState",27263,"NHWhite",0.710246081475916,0.604318495670402,"3","High",1,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,5,2,2,3,2,3
"1413",5,4,5,2,5,4,2,5,6,6,46.2,100,38.87,59.86,83.24,61.69,8,0,0,2,3,4,3,2,3,2,1,0,0,22.5939000082159,0,"R_25GfNHUhhIdfp1T","18 to 24","NCState",27292,"NHBlack",0.904013207719535,0.452235959406854,"3","High",1,"NHBlack","0","0","18 to 24","1","1",1,2,1,2,1,1,1,2,1,2,1
"1414",2,1,5,5,5,5,4,6,5,6,21.61,100,0.32,11.94,36.45,20.97,6,2.5,1,5,3,3,4,3,3,4,1,0,0,23.6747726556678,0,"R_1IuhxYidtDgzeyk","18 to 24","NCState",28326,"NHWhite",0.910559505347963,-0.745301089996772,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",2,2,3,3,2,1,2,2,3,1,3
"1415",2,2,5,4,5,4,3,2,2,2,77.74,67.74,16.77,13.55,37.1,56.13,7.6,1.8,1.4,5,5,3,4,4,4,4,1,0,0,22.7621025186649,0,"R_1MLkY0ZuaWNSIrH","18 to 24","NCState",27518,"NHWhite",-1.23529380439432,-0.27872904916925,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,2,2,2,2,1,3
"1416",5,1,5,4,5,5,3,6,2,6,100,100,100,100,100,100,6.3,1.3,1.2,3,2,4,1,1,2,4,1,1,0,26.3201508871973,0,"R_3qWhCm2TfZJaqZY","45 to 54","NCState",27511,"NHWhite",0.329258126617106,1.56226592068445,"3","High",1,"NHWhite","1","1","Over 32","0","1",1,1,3,1,1,1,2,3,2,1,3
"1417",5,5,5,5,5,4,2,5,5,3,70,40.65,63.87,83.23,62.9,90.32,6.5,0,0,5,3,4,1,1,1,1,2,0,1,20.0168298547733,0,"R_1IawB0NYbHbJVgK","25 to 32","NCState",27609,NA,0.137772404833489,0.442877400338859,"3","High",1,NA,NA,NA,"25 to 32","0","1",1,1,1,1,2,1,1,2,1,1,1
"1418",4,4,5,3,5,4,3,4,4,2,19.03,71.29,11.61,39.68,47.74,40.32,10,0,0.3,4,3,3,2,2,2,3,3,0,1,22.6551215213157,0,"R_1PRFPoOMIh4K2df","18 to 24","NCState",27217,"NHBlack",-0.447132704162986,-0.530557542307122,"1","Med",0,"NHBlack","0","0","18 to 24","1","1",1,1,2,1,1,1,2,2,1,2,1
"1419",5,3,5,1,5,5,3,5,4,5,76.5,50.72,65.04,79.08,42.41,68.48,6.3,1,1,7,7,3,4,3,3,3,4,0,0,22.7099589864138,0,"R_ykJvryLbBLSl4Ix","18 to 24","NCState",27603,"NHWhite",0.325654396351488,0.211419483938216,"3","High",1,"NHWhite","1","1","18 to 24","1","1",2,2,2,3,2,5,2,2,2,1,3
"1420",2,2,5,5,5,5,3,2,2,2,18.87,20,0,31.13,7.04,19.72,8,1.7,0.5,5,7,3,5,4,5,5,3,0,1,24.0306789207328,0,"R_2rClzfIUmZFYaxC","18 to 24","NCState",27408,"NHWhite",-1.23529380439432,-1.42249114156408,"2","Low",0,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,5,2,2,2,2,1
"1421",2,2,5,5,5,5,4,3,6,6,60.98,19.15,52.11,60.7,70.42,61.13,12,0.8,0.3,5,4,6,2,3,3,2,4,0,1,23.0282113373499,0,"R_2ZBQY09X5gOD4eQ","33 to 44","NCState",27605,"Hisp",0.50338635997544,-0.108547267293774,"3","High",1,"Hisp","0","0","Over 32","0","1",2,2,1,1,2,1,2,2,1,2,1
"1422",5,5,5,5,5,5,4,1,1,1,13.75,6.88,0,20.06,55.01,12.89,12,0,0.1,6,2,3,3,3,3,3,1,0,0,25.0672004440275,0,"R_1DwEyw5WWh0xc69","18 to 24","NCState",24504,"NHWhite",-1.82019891339079,-1.32652313485859,"2","Low",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,2,2,1,2,3,1,2,1
"1423",5,4,5,5,5,5,2,6,7,7,63.52,60.85,30.56,72.54,57.18,91.55,12,1.3,1.3,3,4,3,2,1,1,1,1,0,1,41.6017163395273,0,"R_0BvWZYgmE7OCelj","18 to 24","NCState",13142,"NHWhite",1.48891831671601,0.425851795703817,"3","High",1,"NHWhite","1","1","18 to 24","1","1",1,1,1,1,1,1,1,4,2,2,3
"1424",2,3,5,2,4,4,4,3,6,5,51.83,29.86,25.35,73.24,57.04,66.76,9.3,0.8,0.543928027880672,3,6,3,4,4,4,4,4,0,1,22.2399379492637,0,"R_3Mu4x1WMwUv2QPJ","18 to 24","NCState",27607,"NHWhite",0.312561801094631,-0.0643950890442504,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,1,5,2,2,1,2,2
"1425",4,2,5,4,5,5,4,2,3,2,0,91.97,0,18.87,44.23,80.42,11,2,1.5,6,5,3,4,3,3,3,1,0,0,29.649320111789,0,"R_1Cq1CzYyrLDhMuN","18 to 24","NCState",28409,"NHBlack",-1.0415266781507,-0.399720341270485,"1","Med",0,"NHBlack","0","0","18 to 24","1","1",2,2,2,3,2,2,2,3,3,2,3
"1426",5,3,5,5,5,5,2,6,6,6,59.31,32.48,21.27,71.15,81.11,81.95,10,2,1.00284486005854,3,3,6,2,2,1,1,1,1,1,32.9220658441317,0,"R_a9p2Ud3JRBFGKyt","18 to 24","NCState",NA,"NHWhite",1.10432663159158,0.290054256103745,"3","High",1,"NHWhite","1","1","18 to 24","1","1",1,1,1,1,1,1,1,4,3,2,3
"1427",2,4,5,4,5,5,4,3,3,2,30.7,62.54,18.87,71.69,20.7,40,6,2,1,6,6,3,4,3,3,3,2,0,0,21.910045205132,0,"R_VJ8zAYSYvlBrURz","18 to 24","NCState",27607,"NHWhite",-0.841213254278652,-0.475271254234902,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,3,2,5,2,2,3,1,3
"1428",5,5,5,5,5,5,4,3,3,2,71.13,100,0,60.7,19.58,60.99,12,0,0,7,6,3,4,4,4,4,1,0,1,19.3682921801105,0,"R_O11JNuBirBDJnot","18 to 24","NCState",27705,NA,-0.841213254278652,0.157276516449912,"1","Med",0,NA,NA,NA,"18 to 24","1","1",3,3,3,3,2,5,2,2,1,2,1
"1429",4,3,5,4,5,5,3,2,2,3,33.55,75.16,8.39,79.03,81.94,100,5,0.4,0,5,5,3,2,2,2,2,1,0,0,20.6741568702629,0,"R_bsm7DOCmIY8xjd7","18 to 24","NCState",28803,"NHWhite",-1.04446924551351,0.606154407709288,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",1,1,1,1,2,2,2,2,1,1,1
"1430",5,2,5,5,5,5,2,5,7,6,75.64,87.68,71.06,100,95.42,100,12,0.599747598385658,0.2,6,3,3,2,1,4,3,2,0,1,31.885215697869,0,"R_20O0R2D6OizfFUI","18 to 24","NCState",27614,"NHAsian",1.09778033396315,1.2613435253973,"3","High",1,"NHAsian","0","2","18 to 24","1","1",1,3,2,1,2,1,1,4,1,2,1
"1431",3,2,5,5,5,5,4,3,3,3,70.7,60.85,9.58,61.41,61.27,77.18,3,1,0.1,5,5,5,3,3,3,3,4,0,0,22.2399379492637,1,"R_2AGwBzdVJg6E2qI","18 to 24","NCState",27603,"NHWhite",-0.650388695397843,0.317602546278354,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,2,2,2,2,2,2,1,1
"1432",4,2,5,4,5,4,1,6,6,7,100,100,77.94,100,80.52,100,11,0.3,1,4,3,3,5,3,3,3,3,1,1,21.9268569523996,0,"R_3rTnFw2rbX6AeH1","18 to 24","NCState",28079,"NHWhite",1.29515119047239,1.41571088952422,"3","High",1,"NHWhite","1","1","18 to 24","1","1",2,2,2,3,1,1,1,2,1,2,3
"1433",4,3,5,3,3,5,2,5,5,5,59.6,62.18,32.09,85.39,39.26,84.81,8.7,1,0.5,6,5,3,4,2,4,3,3,0,1,23.3722215057968,0,"R_eytalbBYZLIDFAJ","18 to 24","NCState",27295,"NHWhite",0.519421522595107,0.315942921671838,"3","High",1,"NHWhite","1","1","18 to 24","1","1",1,3,2,3,2,2,1,2,2,2,1
"1434",5,4,5,5,5,5,1,6,7,6,70.33,69.92,61.14,49.3,90.39,81.62,9,0.5,0.5,4,2,6,1,1,1,3,2,0,0,28.459531366693,0,"R_9WEBi6jRo10HgK5","33 to 44","NCState",25714,"NHWhite",1.2980937578352,0.542248736001651,"3","High",1,"NHWhite","1","1","Over 32","0","1",1,1,2,1,1,1,1,3,1,2,1
"1435",5,2,5,5,5,5,2,5,3,6,38.11,86.82,0,10.89,72.21,89.68,6.3,1.25470909331604,1,5,5,3,4,3,3,3,1,0,0,21.2866913623101,0,"R_UAyRgoK6B8jS6aJ","18 to 24","NCState",27519,"NHAsian",0.322711828988678,0.0650545072850339,"3","High",1,"NHAsian","0","2","18 to 24","1","1",2,2,2,3,2,2,1,2,2,1,3
"1436",5,2,5,4,4,5,1,4,4,4,87.89,59.01,74.79,93.24,67.89,82.39,9.9,0.9,0.5,5,5,3,4,4,4,4,4,0,1,34.0103254783236,0,"R_3IXJ6GIfB0n8K2j","18 to 24","NCState",27519,"NHWhite",-0.0654835864013682,0.756436689471339,"3","High",1,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,2,1,4,1,2,1
"1437",5,2,5,4,5,5,4,3,3,3,0,0,0,8.87,0,0,10,1,1,5,3,4,3,3,3,3,1,1,1,24.2103652251382,0,"R_1JLczApFMxmj9Lu","18 to 24","NCState",27615,"NHWhite",-0.650388695397843,-2.07121289037349,"2","Low",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,2,2,1,2,2,2,2,3
"1438",5,5,5,4,5,5,4,5,4,5,30,86.62,11.13,63.38,63.38,70.99,8.1,0.5,0.5,6,5,3,5,4,4,4,1,1,1,24.2761630544424,0,"R_3Dws6Ust0xQWMhC","18 to 24","NCState",27526,"NHWhite",0.325654396351488,0.185481480152394,"3","High",1,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,2,2,2,1,2,1
"1439",3,2,5,4,5,5,2,6,7,7,89.4,89.11,17.48,79.08,83.95,79.08,4,4,1.8,3,2,5,3,3,2,3,3,0,1,19.9182612033044,1,"R_2cBXTIQDwlQeKoE","18 to 24","NCState",28462,"NHWhite",1.48891831671601,0.972094224244585,"3","High",1,"NHWhite","1","1","18 to 24","1","1",2,1,2,2,1,1,1,2,3,1,3
"1440",3,1,5,4,5,5,3,6,6,6,87.89,83.52,78.31,68.17,93.8,87.46,3,1,1,5,7,3,4,4,3,4,2,0,1,20.8008581697637,0,"R_2TF5RO9W2wL0avS","18 to 24","NCState",27511,"NHWhite",1.10432663159158,0.977985348624291,"3","High",1,"NHWhite","1","1","18 to 24","1","1",3,2,3,3,2,5,2,2,2,1,3
"1441",5,1,5,5,5,5,4,5,1,1,20.65,10.65,100,8.06,17.74,14.52,6.5,2,1.5,5,5,3,5,4,4,4,1,0,0,23.9888651171867,0,"R_3mn31JLvhcIE1dr","18 to 24","NCState",18036,"NHWhite",-1.0189452179026,-1.60617166638276,"2","Low",0,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,2,2,2,3,1,3
"1442",4,2,5,5,5,5,2,5,5,5,74.19,73.55,0,79.68,60.32,68.06,12,1,1,5,5,3,3,3,3,3,1,0,1,23.5465734179692,0,"R_r2NhHVFjkJitJ6N","18 to 24","NCState",27107,"NHWhite",0.519421522595107,0.49278892529565,"3","High",1,"NHWhite","1","1","18 to 24","1","1",2,2,2,2,2,2,1,2,2,2,3
"1443",3,3,3,3,3,3,3,2,2,2,9.54,7.62,9.51,9.68,5.09,9.95,7.9,0.5,1.5,2,3,3,2,2,2,2,3,0,0,17.7207058887968,0,"R_12y7brXnoFCPtp9","18 to 24","NCState",27265,"NHAsian",-1.23529380439432,-1.82713250898702,"2","Low",0,"NHAsian","0","2","18 to 24","1","1",1,1,1,1,1,1,2,1,1,1,3
"1444",1,5,5,5,5,3,5,7,3,7,90.7,9.78,8.63,77.49,80.77,98.29,12,1.48842717751129,0,4,5,6,5,4,2,2,1,0,1,19.9688238429731,0,"R_3CVQ3wYk5YTvT36","25 to 32","NCState",27605,"NHWhite",0.914163235613581,0.527721248480258,"3","High",1,"NHWhite","1","1","25 to 32","0","1",3,1,1,3,1,2,2,2,2,2,1
"1445",1,2,5,5,5,5,4,5,6,7,81.13,90.85,29.01,100,81.27,82.39,8,3.9,2.8,6,2,3,2,2,2,2,2,1,1,20.5977247891996,0,"R_RDZKsQDGOR8tyyR","18 to 24","NCState",28787,"NHWhite",1.09483776660034,1.08403722049598,"3","High",1,"NHWhite","1","1","18 to 24","1","1",1,1,1,1,2,1,2,2,3,2,3
"1446",1,1,4,3,5,4,5,2,2,3,41.83,67.05,14.9,35.82,35.53,40.69,6.7,1,1.5,6,6,5,4,3,3,3,4,0,1,30.071118106148,1,"R_WwJb7sBsLMmPmmZ","18 to 24","NCState",27606,"NHWhite",-1.04446924551351,-0.510999816137905,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,3,2,5,2,4,2,1,3
"1447",5,3,5,5,5,5,4,3,3,3,60.56,60.56,0,71.41,61.13,62.39,8,1.8,0.9,4.8897961647447,5,5,3.28805054851812,3,3,3,2,0,1,25.0173773993094,1,"R_6AaIiBnMhk74FrP","18 to 24","NCState",28270,"NHWhite",-0.650388695397843,0.201989384109498,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,3,1,2,2,3,2,2,2
"1448",5,3,5,5,5,5,4,6,4,7,36.45,76.77,75.16,75.48,80.32,35.81,12,0,0.2,4,5,6,4,4,4,4,1,0,1,24.3276472712115,0,"R_SI4C6FP8gs3Vrl7","25 to 32","NCState",83406,"NHWhite",0.907616937985153,0.112996214530985,"3","High",1,"NHWhite","1","1","25 to 32","0","1",3,3,3,3,1,2,2,2,1,2,1
"1449",3,5,1,5,5,4,3,3,5,5,41.02,13.76,0,24.01,37.32,43.29,12,0.2,0,5,7,3,4,4,3,4,3,1,0,23.2443222437465,0,"R_3oHPm0ALxHExbux","18 to 24","NCState",28570,"NHWhite",0.118794674851013,-0.950321173606904,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",3,2,3,3,2,5,2,2,1,2,1
"1450",3,2,5,5,5,5,2,5,5,5,59.03,72.21,53.58,81.38,48.14,87.97,6.5,1.37532039665033,0.943206211789569,3,3,6,3,2,2,2,4,0,1,23.8875603554697,0,"R_2alWnxOrvheZnik","18 to 24","NCState",27612,"NHWhite",0.519421522595107,0.444096596213696,"3","High",1,"NHWhite","1","1","18 to 24","1","1",1,1,1,2,1,1,1,2,2,1,2
"1451",3,2,5,3,3,4,3,5,5,5,64.45,65.62,32.61,73.15,71.93,67.48,3,0.4,0.9,6,1,6,2,1,3,1,2,1,1,43.0450411921232,0,"R_22nKBKuwJdQ5wN0","25 to 32","NCState",27613,"NHWhite",0.519421522595107,0.399346104381826,"3","High",1,"NHWhite","1","1","25 to 32","0","1",1,2,1,1,2,1,2,4,1,1,2
"1452",3,4,5,5,5,5,3,5,7,6,38.06,16.77,28.06,64.19,35.48,70.32,10.2,2,2,5,5,2,4,4,3,4,2,0,1,20.4981092239503,0,"R_1lAW2mVfoO2TCOB","18 to 24","NCState",28078,"NHWhite",1.09778033396315,-0.46094512034625,"3","High",1,"NHWhite","1","1","18 to 24","1","1",3,2,3,3,2,2,2,2,3,2,3
"1453",3,2,5,5,5,5,4,7,7,7,70.65,100,25.81,100,99.68,100,7.2,1.5,0.1,2,1,3,3,4,2,2,1,1,1,20.8008581697637,0,"R_2BlZZakoSGOcwi8","18 to 24","NCState",28792,"Hisp",1.68923174058806,1.34434804233881,"3","High",1,"Hisp","0","0","18 to 24","1","1",3,1,1,2,1,1,2,2,2,1,1
"1454",3,3,5,5,5,5,4,3,4,2,8.17,21.83,35.35,18.31,11.55,14.08,12,2,1,5,5,5,5,5,5,5,1,0,1,23.4033530509669,1,"R_1mxZncd5DZdgonY","25 to 32","NCState",27603,"NHWhite",-0.647446128035033,-1.59212480166479,"2","Low",0,"NHWhite","1","1","25 to 32","0","1",3,3,3,3,2,2,2,2,3,2,3
"1455",4,3,5,5,5,5,4,6,5,5,72.58,100,62.58,83.23,44.19,100,9.1,1.2,1.4,6,6,3,5,3,4,5,1,0,1,26.8863537727075,0,"R_10Z3P4zuzUdEscA","18 to 24","NCState",8098,"NHWhite",0.719734946467154,0.816533400250767,"3","High",1,"NHWhite","1","1","18 to 24","1","1",2,3,3,3,2,5,2,3,2,2,3
"1456",3,2,5,4,4,4,5,2,2,2,26.14,77.92,0.23,29.37,23.36,57.6,3.6,5,3,4,3,3,3,3,3,3,1,1,1,23.6747726556678,0,"R_1K8YUJDoKr4DV2a","18 to 24","NCState",28139,"NHWhite",-1.23529380439432,-0.559984961547153,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",2,2,2,2,1,1,2,2,3,1,3
"1457",3,1,5,4,5,4,4,2,2,3,19.3,29.72,0,4.08,9.15,19.15,10.2,2,0.5,5,5,3,4,3,2,4,2,0,0,21.2866913623101,0,"R_BWAKJAOu0vgYJep","18 to 24","NCState",28139,"NHWhite",-1.04446924551351,-1.53952034550273,"2","Low",0,"NHWhite","1","1","18 to 24","1","1",2,1,3,3,2,2,2,2,3,2,1
"1458",1,1,5,4,4,4,4,5,4,4,10.85,41.97,1.27,56.34,28.73,22.82,3,1,1,6,4,5,4,4,4,3,4,1,1,21.4559633220829,1,"R_22Y8rEhn7U6xoHf","18 to 24","NCState",29710,"NHWhite",0.134829837470679,-0.951274205932394,"1","Med",0,"NHWhite","1","1","18 to 24","1","1",3,3,2,3,2,1,2,2,2,1,3
"1459",4,1,5,4,5,5,5,5,4,6,52.44,90.83,6.02,52.44,52.44,82.81,9,2.1,1,5,5,5,5,4,4,4,1,0,1,22.2399379492637,1,"R_2ASedc8MRedpjNO","18 to 24","NCState",29464,"NHWhite",0.516478955232297,0.306394551267459,"3","High",1,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,2,2,2,2,3,2,3
"1460",4,5,5,4,5,5,3,5,4,3,70.32,61.96,30.84,77.52,38.33,68.3,9.1,1.2,0.8,4,5,5,2,3,2,2,1,0,0,22.1121335722929,1,"R_33DPrfjfVILzlIa","25 to 32","NCState",27606,"NHAsian",-0.0559947214101299,0.202313049974017,"1","Med",0,"NHAsian","0","2","25 to 32","0","1",2,1,1,1,1,2,2,2,2,2,2
"1461",2,3,1,5,5,5,3,5,6,6,18.05,75.07,8.6,76.5,20.92,67.62,6.3,0.4,1,2,2,3,4,4,4,4,1,0,1,22.3967181728081,0,"R_2XaGP0cRy96DaVg","18 to 24","NCState",20169,"NHWhite",0.904013207719535,-0.23199920244653,"3","High",1,"NHWhite","1","1","18 to 24","1","1",3,3,3,3,1,1,2,2,1,1,3
"1462",4,4,5,4,5,5,2,2,2,2,9.01,9.3,9.15,9.01,9.01,19.86,7,0,0,5,5,5,4,4,3,4,3,0,0,23.5312891850273,1,"R_2zzJhglq0oqvNNe","18 to 24","NCState",27606,NA,-1.23529380439432,-1.71932220320951,"2","Low",0,NA,NA,NA,"18 to 24","1","1",3,2,3,3,2,2,1,2,1,1,1
"1463",5,3,5,5,5,5,4,6,7,6,83.56,100,32.33,88.47,100,66.42,2.9,0,0.6,6,6,5,2,3,3,3,2,0,1,20.8008581697637,1,"R_yWSxkvSfKieOw7L","18 to 24","NCState",27606,"NHAsian",1.2980937578352,1.10099074092313,"3","High",1,"NHAsian","0","2","18 to 24","1","1",2,2,2,1,2,5,2,2,1,1,2
"1464",2,2,5,5,5,4,2,5,6,6,77.65,75.07,18.91,69.63,76.79,100,10,0.5,0,5,5,6,5,2,4,4,2,0,1,21.9268569523996,0,"R_4Jfv0N81nxPPfHj","25 to 32","NCState",27519,"NHWhite",0.904013207719535,0.820791776310159,"3","High",1,"NHWhite","1","1","25 to 32","0","1",1,3,3,3,2,2,1,2,1,2,1
